code,floor,tradingDate,time,tradingDate_Time,open,high,low,last,adLast,accumulatedVal,accumulatedVol,lastVol
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.39456E+11,17850300,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.39489E+11,17851400,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.39368E+11,17847400,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.3942E+11,17849100,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.39426E+11,17849300,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.39519E+11,17852400,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17573E+11,17124500,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.176E+11,17125400,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17676E+11,17127900,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17685E+11,17128200,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17733E+11,17129800,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.1785E+11,17133700,3700
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.19062E+11,17173900,20000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20419E+11,17218900,5000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20431E+11,17219300,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20473E+11,17220700,1300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20564E+11,17223700,2500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20588E+11,17224500,800
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20591E+11,17224600,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20763E+11,17230300,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20769E+11,17230500,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20778E+11,17230800,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20793E+11,17231300,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20796E+11,17231400,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20983E+11,17237600,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.21749E+11,17263000,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.21782E+11,17264100,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.21797E+11,17264600,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.22099E+11,17274600,10000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.22129E+11,17275600,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.22189E+11,17277600,2000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.3509E+11,17705500,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35093E+11,17705600,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35102E+11,17705900,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35184E+11,17708600,1700
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35244E+11,17710600,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35374E+11,17714900,3000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35398E+11,17715700,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35431E+11,17716800,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35443E+11,17717200,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35561E+11,17721100,2900
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35591E+11,17722100,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37626E+11,17789600,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37632E+11,17789800,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37994E+11,17801800,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.38301E+11,17812000,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.38304E+11,17812100,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.38542E+11,17820000,5000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.22279E+11,17280600,3000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.23136E+11,17309000,28400
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.23437E+11,17319000,10000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.23443E+11,17319200,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.23446E+11,17319300,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.23597E+11,17324300,5000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.236E+11,17324400,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.24456E+11,17352800,28400
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.24465E+11,17353100,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.25322E+11,17381500,28400
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.25352E+11,17382500,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.25834E+11,17398500,16000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.26588E+11,17423500,25000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.2827E+11,17479300,55800
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.28276E+11,17479500,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.28343E+11,17481700,2200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.28403E+11,17483700,2000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.29603E+11,17523500,39800
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.31418E+11,17583700,60200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.31427E+11,17584000,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.32618E+11,17623500,39500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.32633E+11,17624000,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.32645E+11,17624400,400
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.32796E+11,17629400,5000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.32959E+11,17634800,5400
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.32962E+11,17634900,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.32977E+11,17635400,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.33007E+11,17636400,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.33097E+11,17639400,3000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.33142E+11,17640900,1500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.33308E+11,17646400,5500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.33896E+11,17665900,19500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.33911E+11,17666400,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.33926E+11,17666900,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34062E+11,17671400,4500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34077E+11,17671900,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34107E+11,17672900,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34168E+11,17674900,2000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34174E+11,17675100,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.3418E+11,17675300,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34183E+11,17675400,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34198E+11,17675900,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34213E+11,17676400,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34243E+11,17677400,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34439E+11,17683900,6500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34448E+11,17684200,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34478E+11,17685200,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34967E+11,17701400,16200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.34973E+11,17701600,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35081E+11,17705200,3600
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17531E+11,17123100,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17537E+11,17123300,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17549E+11,17123700,400
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17564E+11,17124200,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17585E+11,17124900,400
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.1766E+11,17127400,2000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17691E+11,17128400,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.177E+11,17128700,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.1773E+11,17129700,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17739E+11,17130000,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.17856E+11,17133900,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.18459E+11,17153900,20000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.19665E+11,17193900,20000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20268E+11,17213900,20000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20428E+11,17219200,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20434E+11,17219400,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20489E+11,17221200,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20612E+11,17225300,700
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20754E+11,17230000,4700
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20802E+11,17231600,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.20953E+11,17236600,5000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.21746E+11,17262900,25300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.21752E+11,17263100,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35087E+11,17705400,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35132E+11,17706900,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35214E+11,17709600,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35259E+11,17711100,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35283E+11,17711900,800
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35389E+11,17715400,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35428E+11,17716700,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.3544E+11,17717100,300
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35473E+11,17718200,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35651E+11,17724100,2000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35775E+11,17728200,4100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35793E+11,17728800,600
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35928E+11,17733300,4500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35959E+11,17734300,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35989E+11,17735300,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.35992E+11,17735400,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.36595E+11,17755400,20000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.3661E+11,17755900,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37158E+11,17774100,18200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37514E+11,17785900,11800
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37575E+11,17787900,2000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.3759E+11,17788400,500
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37596E+11,17788600,200
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37629E+11,17789700,100
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37662E+11,17790800,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.37963E+11,17800800,10000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.38295E+11,17811800,10000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.38361E+11,17814000,1900
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.38392E+11,17815000,1000
TCB,HOSE,23/05/2025,14:45:00,23/05/2025 14:45,30.55,30.6,29.8,30.15,30.15,5.38606E+11,17822100,2100
TCB,HOSE,23/05/2025,14:29:59,23/05/2025 14:29,30.55,30.6,29.8,30.2,30.2,5.17528E+11,17123000,5000
TCB,HOSE,23/05/2025,14:29:58,23/05/2025 14:29,30.55,30.6,29.8,30.2,30.2,5.17377E+11,17118000,500
TCB,HOSE,23/05/2025,14:29:54,23/05/2025 14:29,30.55,30.6,29.8,30.2,30.2,5.17362E+11,17117500,4900
TCB,HOSE,23/05/2025,14:29:54,23/05/2025 14:29,30.55,30.6,29.8,30.2,30.2,5.1709E+11,17108500,2600
